txn_id,created_at,payment_method,amount,monthly_volume_to_date,is_refund,refund_hours_after_txn,is_instant_settlement,risk_rating,fee_billed,gst_billed,total_billed
BTP_TXN_0001,2026-01-02 15:45:00,DOMESTIC_CARD,8500.0,188000.0,False,,False,LOW,170.0,30.6,200.6
BTP_TXN_0002,2026-01-03 15:45:00,NETBANKING,9000.0,226000.0,False,,False,LOW,20.0,3.6,23.6
BTP_TXN_0003,2026-01-04 15:45:00,INTERNATIONAL_CARD,5000.0,264000.0,False,,False,LOW,157.0,28.26,185.26
BTP_TXN_0004,2026-01-05 15:45:00,WALLET,250.0,302000.0,False,,False,LOW,5.25,0.95,6.2
BTP_TXN_0005,2026-01-06 15:45:00,UPI,12000.0,340000.0,False,,False,LOW,0.0,0.0,0.0
BTP_TXN_0006,2026-01-07 15:45:00,DOMESTIC_CARD,3500.0,378000.0,False,,False,LOW,17.5,3.15,20.65
BTP_TXN_0007,2026-01-08 15:45:00,NETBANKING,9000.0,416000.0,False,,False,LOW,20.0,3.6,23.6
BTP_TXN_0008,2026-01-09 15:45:00,INTERNATIONAL_CARD,5000.0,454000.0,False,,False,LOW,157.0,28.26,185.26
BTP_TXN_0009,2026-01-10 15:45:00,WALLET,250.0,492000.0,True,32.0,False,LOW,10.25,1.85,12.1
BTP_TXN_0010,2026-01-11 15:45:00,UPI,12000.0,530000.0,False,,False,LOW,0.0,0.0,0.0
BTP_TXN_0011,2026-01-12 15:45:00,DOMESTIC_CARD,8500.0,568000.0,False,,False,LOW,148.75,26.78,175.53
BTP_TXN_0012,2026-01-13 15:45:00,NETBANKING,3500.0,606000.0,False,,False,LOW,20.0,3.6,23.6
BTP_TXN_0013,2026-01-14 15:45:00,INTERNATIONAL_CARD,45000.0,644000.0,False,,True,LOW,1424.5,256.41,1680.91
BTP_TXN_0014,2026-01-15 15:45:00,WALLET,1800.0,682000.0,False,,False,LOW,37.8,6.8,44.6
BTP_TXN_0015,2026-01-16 15:45:00,UPI,12000.0,720000.0,False,,False,LOW,0.0,0.0,0.0
BTP_TXN_0016,2026-01-17 15:45:00,DOMESTIC_CARD,8500.0,758000.0,False,,False,LOW,170.0,30.6,200.6
BTP_TXN_0017,2026-01-18 15:45:00,NETBANKING,9000.0,796000.0,False,,False,LOW,20.0,3.6,23.6
BTP_TXN_0018,2026-01-19 15:45:00,INTERNATIONAL_CARD,45000.0,834000.0,True,6.0,False,LOW,1357.0,244.26,1601.26
BTP_TXN_0019,2026-01-20 15:45:00,WALLET,1800.0,872000.0,False,,False,LOW,37.8,6.8,44.6
BTP_TXN_0020,2026-01-21 15:45:00,UPI,1500.0,910000.0,False,,False,LOW,0.0,0.0,0.0
BTP_TXN_0021,2026-01-22 15:45:00,DOMESTIC_CARD,22000.0,948000.0,False,,False,LOW,396.0,71.28,467.28
BTP_TXN_0022,2026-01-23 15:45:00,NETBANKING,3500.0,986000.0,False,,False,LOW,20.0,3.6,23.6
BTP_TXN_0023,2026-01-24 15:45:00,INTERNATIONAL_CARD,45000.0,1024000.0,False,,False,LOW,1357.0,244.26,1601.26
BTP_TXN_0024,2026-01-25 15:45:00,WALLET,1800.0,1062000.0,False,,False,LOW,9.0,1.62,10.62
BTP_TXN_0025,2026-01-26 15:45:00,UPI,4500.0,1100000.0,False,,False,LOW,0.0,0.0,0.0
BTP_TXN_0026,2026-01-27 15:45:00,DOMESTIC_CARD,65000.0,1138000.0,False,,True,LOW,1235.0,222.3,1457.3
BTP_TXN_0027,2026-01-28 15:45:00,NETBANKING,9000.0,1176000.0,True,32.0,False,LOW,25.0,4.5,29.5
BTP_TXN_0028,2026-01-01 15:45:00,INTERNATIONAL_CARD,18000.0,1214000.0,False,,False,LOW,547.0,98.46,645.46
BTP_TXN_0029,2026-01-02 15:45:00,WALLET,250.0,1252000.0,False,,False,LOW,5.25,0.95,6.2
BTP_TXN_0030,2026-01-03 15:45:00,UPI,1500.0,1290000.0,False,,False,LOW,0.0,0.0,0.0
BTP_TXN_0031,2026-01-04 15:45:00,DOMESTIC_CARD,8500.0,1328000.0,False,,False,LOW,148.75,26.78,175.53
BTP_TXN_0032,2026-01-05 15:45:00,NETBANKING,1500.0,1366000.0,False,,False,LOW,20.0,3.6,23.6
BTP_TXN_0033,2026-01-06 15:45:00,INTERNATIONAL_CARD,18000.0,1404000.0,False,,False,LOW,558.0,100.44,658.44
BTP_TXN_0034,2026-01-07 15:45:00,WALLET,250.0,1442000.0,False,,False,LOW,5.25,0.95,6.2
BTP_TXN_0035,2026-01-08 15:45:00,UPI,1500.0,1480000.0,False,,False,LOW,0.0,0.0,0.0
BTP_TXN_0036,2026-01-09 15:45:00,DOMESTIC_CARD,8500.0,1518000.0,True,6.0,False,LOW,148.75,26.78,175.53
BTP_TXN_0037,2026-01-10 15:45:00,NETBANKING,1500.0,1556000.0,False,,False,LOW,20.0,3.6,23.6
BTP_TXN_0038,2026-01-11 15:45:00,INTERNATIONAL_CARD,5000.0,1594000.0,False,,False,LOW,157.0,28.26,185.26
BTP_TXN_0039,2026-01-12 15:45:00,WALLET,1800.0,1632000.0,False,,True,LOW,40.5,7.29,47.79
BTP_TXN_0040,2026-01-13 15:45:00,UPI,500.0,1670000.0,False,,False,LOW,10.0,1.8,11.8
BTP_TXN_0041,2026-01-14 15:45:00,DOMESTIC_CARD,8500.0,1708000.0,False,,False,LOW,148.75,26.78,175.53
BTP_TXN_0042,2026-01-15 15:45:00,NETBANKING,1500.0,1746000.0,False,,False,LOW,20.0,3.6,23.6
BTP_TXN_0043,2026-01-16 15:45:00,INTERNATIONAL_CARD,5000.0,1784000.0,False,,False,LOW,157.0,28.26,185.26
BTP_TXN_0044,2026-01-17 15:45:00,WALLET,750.0,1822000.0,False,,False,LOW,15.75,2.84,18.59
BTP_TXN_0045,2026-01-18 15:45:00,UPI,500.0,1860000.0,True,32.0,False,LOW,5.0,0.9,5.9
BTP_TXN_0046,2026-01-19 15:45:00,DOMESTIC_CARD,8500.0,1898000.0,False,,False,LOW,148.75,26.78,175.53
BTP_TXN_0047,2026-01-20 15:45:00,NETBANKING,3500.0,1936000.0,False,,False,LOW,20.0,3.6,23.6
BTP_TXN_0048,2026-01-21 15:45:00,INTERNATIONAL_CARD,45000.0,1974000.0,False,,False,LOW,810.0,145.8,955.8
BTP_TXN_0049,2026-01-22 15:45:00,WALLET,750.0,2012000.0,False,,False,LOW,15.75,2.84,18.59
BTP_TXN_0050,2026-01-23 15:45:00,UPI,1500.0,2050000.0,False,,False,LOW,0.0,0.0,0.0
BTP_TXN_0051,2026-01-24 15:45:00,DOMESTIC_CARD,8500.0,2088000.0,False,,False,LOW,127.5,22.95,150.45
BTP_TXN_0052,2026-01-25 15:45:00,NETBANKING,9000.0,2126000.0,False,,True,SPECIAL_REVIEW,33.5,6.03,39.53
BTP_TXN_0053,2026-01-26 15:45:00,INTERNATIONAL_CARD,45000.0,2164000.0,False,,False,LOW,1357.0,244.26,1601.26
BTP_TXN_0054,2026-01-27 15:45:00,WALLET,1800.0,2202000.0,True,6.0,False,LOW,37.8,6.8,44.6
BTP_TXN_0055,2026-01-28 15:45:00,UPI,12000.0,2240000.0,False,,False,LOW,0.0,0.0,0.0
